Pattern #1 Target #614799 Run completed: 1 solutions; 1 fail nodes; 11 nodes; 0 milliseconds
Pattern #1 Target #614802 Run completed: 1 solutions; 2 fail nodes; 12 nodes; 0 milliseconds
Pattern #1 Target #614846 Run completed: 0 solutions; 23 fail nodes; 37 nodes; 0 milliseconds
Pattern #1 Target #614854 Run completed: 0 solutions; 12 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #614855 Run completed: 0 solutions; 12 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #614856 Run completed: 0 solutions; 16 fail nodes; 31 nodes; 0 milliseconds
Pattern #1 Target #614857 Run completed: 0 solutions; 7 fail nodes; 6 nodes; 0 milliseconds
Pattern #1 Target #614858 Run completed: 0 solutions; 8 fail nodes; 8 nodes; 0 milliseconds
Pattern #1 Target #614859 Run completed: 0 solutions; 10 fail nodes; 16 nodes; 0 milliseconds
Pattern #1 Target #614860 Run completed: 0 solutions; 10 fail nodes; 16 nodes; 0 milliseconds
Pattern #1 Target #614861 Run completed: 0 solutions; 20 fail nodes; 33 nodes; 0 milliseconds
Pattern #1 Target #614929 Run completed: 0 solutions; 10 fail nodes; 5 nodes; 0 milliseconds
Pattern #1 Target #614930 Run completed: 1 solutions; 3 fail nodes; 14 nodes; 0 milliseconds
Pattern #1 Target #614936 Run completed: 1 solutions; 5 fail nodes; 18 nodes; 0 milliseconds
Pattern #1 Target #614937 Run completed: 1 solutions; 5 fail nodes; 18 nodes; 0 milliseconds
Pattern #1 Target #614938 Run completed: 1 solutions; 5 fail nodes; 18 nodes; 0 milliseconds
Pattern #1 Target #614939 Run completed: 0 solutions; 32 fail nodes; 57 nodes; 0 milliseconds
Pattern #1 Target #614993 Run completed: 0 solutions; 68 fail nodes; 105 nodes; 0 milliseconds
Pattern #1 Target #614994 Run completed: 1 solutions; 6 fail nodes; 19 nodes; 0 milliseconds
Pattern #1 Target #614996 Run completed: 1 solutions; 6 fail nodes; 19 nodes; 0 milliseconds
Pattern #1 Target #614997 Run completed: 1 solutions; 6 fail nodes; 19 nodes; 0 milliseconds
Pattern #1 Target #614998 Run completed: 0 solutions; 58 fail nodes; 100 nodes; 1 milliseconds
Pattern #1 Target #614999 Run completed: 0 solutions; 48 fail nodes; 95 nodes; 0 milliseconds
Pattern #1 Target #615000 Run completed: 0 solutions; 48 fail nodes; 95 nodes; 0 milliseconds
Pattern #1 Target #615001 Run completed: 0 solutions; 14 fail nodes; 17 nodes; 0 milliseconds
Pattern #1 Target #615009 Run completed: 0 solutions; 14 fail nodes; 27 nodes; 0 milliseconds
Pattern #1 Target #615010 Run completed: 0 solutions; 14 fail nodes; 15 nodes; 0 milliseconds
Pattern #1 Target #615011 Run completed: 0 solutions; 14 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #615012 Run completed: 0 solutions; 60 fail nodes; 119 nodes; 0 milliseconds
Pattern #1 Target #615013 Run completed: 0 solutions; 60 fail nodes; 119 nodes; 0 milliseconds
Pattern #1 Target #615015 Run completed: 0 solutions; 44 fail nodes; 83 nodes; 0 milliseconds
Pattern #1 Target #615016 Run completed: 0 solutions; 52 fail nodes; 103 nodes; 0 milliseconds
Pattern #1 Target #615017 Run completed: 0 solutions; 33 fail nodes; 73 nodes; 0 milliseconds
Pattern #1 Target #615018 Run completed: 0 solutions; 35 fail nodes; 68 nodes; 0 milliseconds
Pattern #1 Target #615019 Run completed: 0 solutions; 58 fail nodes; 131 nodes; 0 milliseconds
Pattern #1 Target #615020 Run completed: 0 solutions; 34 fail nodes; 76 nodes; 0 milliseconds
Pattern #1 Target #615021 Run completed: 0 solutions; 48 fail nodes; 95 nodes; 0 milliseconds
Pattern #1 Target #615022 Run completed: 0 solutions; 48 fail nodes; 95 nodes; 0 milliseconds
Pattern #1 Target #615023 Run completed: 0 solutions; 60 fail nodes; 119 nodes; 0 milliseconds
Pattern #1 Target #615035 Run completed: 0 solutions; 24 fail nodes; 47 nodes; 0 milliseconds
Pattern #1 Target #615042 Run completed: 0 solutions; 34 fail nodes; 73 nodes; 0 milliseconds
Pattern #1 Target #615043 Run completed: 1 solutions; 1 fail nodes; 10 nodes; 0 milliseconds
Pattern #1 Target #615045 Run completed: 0 solutions; 53 fail nodes; 105 nodes; 0 milliseconds
Pattern #1 Target #615046 Run completed: 0 solutions; 16 fail nodes; 31 nodes; 0 milliseconds
Pattern #1 Target #615123 Run completed: 0 solutions; 8 fail nodes; 8 nodes; 0 milliseconds
Pattern #1 Target #615147 Run completed: 1 solutions; 7 fail nodes; 22 nodes; 0 milliseconds
Pattern #1 Target #615262 Run completed: 1 solutions; 3 fail nodes; 13 nodes; 0 milliseconds
Pattern #1 Target #615268 Run completed: 0 solutions; 58 fail nodes; 103 nodes; 0 milliseconds
Pattern #1 Target #615269 Run completed: 0 solutions; 84 fail nodes; 163 nodes; 0 milliseconds
Pattern #1 Target #615272 Run completed: 1 solutions; 117 fail nodes; 191 nodes; 1 milliseconds
Pattern #1 Target #615275 Run completed: 0 solutions; 96 fail nodes; 186 nodes; 0 milliseconds
Pattern #1 Target #615296 Run completed: 1 solutions; 28 fail nodes; 67 nodes; 0 milliseconds
Pattern #1 Target #615299 Run completed: 0 solutions; 8 fail nodes; 13 nodes; 0 milliseconds
Pattern #1 Target #615440 Run completed: 0 solutions; 20 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #615452 Run completed: 0 solutions; 15 fail nodes; 18 nodes; 0 milliseconds
Pattern #1 Target #615483 Run completed: 1 solutions; 12 fail nodes; 31 nodes; 0 milliseconds
Pattern #1 Target #615490 Run completed: 0 solutions; 22 fail nodes; 49 nodes; 0 milliseconds
Pattern #1 Target #615491 Run completed: 0 solutions; 38 fail nodes; 73 nodes; 0 milliseconds
Pattern #1 Target #615493 Run completed: 0 solutions; 47 fail nodes; 86 nodes; 0 milliseconds
Pattern #1 Target #615495 Run completed: 0 solutions; 53 fail nodes; 122 nodes; 0 milliseconds
Pattern #1 Target #615515 Run completed: 0 solutions; 21 fail nodes; 37 nodes; 0 milliseconds
Pattern #1 Target #615526 Run completed: 1 solutions; 4 fail nodes; 17 nodes; 0 milliseconds
Pattern #1 Target #615527 Run completed: 0 solutions; 26 fail nodes; 51 nodes; 0 milliseconds
Pattern #1 Target #615529 Run completed: 0 solutions; 33 fail nodes; 67 nodes; 0 milliseconds
Pattern #1 Target #615532 Run completed: 0 solutions; 28 fail nodes; 63 nodes; 0 milliseconds
Pattern #1 Target #615534 Run completed: 0 solutions; 16 fail nodes; 31 nodes; 0 milliseconds
Pattern #1 Target #615566 Run completed: 0 solutions; 14 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #615577 Run completed: 0 solutions; 19 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #615594 Run completed: 0 solutions; 21 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #615599 Run completed: 0 solutions; 9 fail nodes; 13 nodes; 0 milliseconds
Pattern #1 Target #615600 Run completed: 0 solutions; 16 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #615798 Run completed: 1 solutions; 2 fail nodes; 12 nodes; 0 milliseconds
Pattern #1 Target #615799 Run completed: 1 solutions; 2 fail nodes; 12 nodes; 0 milliseconds
Pattern #1 Target #615909 Run completed: 0 solutions; 23 fail nodes; 50 nodes; 0 milliseconds
Pattern #1 Target #615985 Run completed: 0 solutions; 31 fail nodes; 54 nodes; 0 milliseconds
Pattern #1 Target #616169 Run completed: 0 solutions; 23 fail nodes; 34 nodes; 0 milliseconds
Pattern #1 Target #616170 Run completed: 0 solutions; 24 fail nodes; 34 nodes; 0 milliseconds
Pattern #1 Target #616231 Run completed: 0 solutions; 29 fail nodes; 49 nodes; 0 milliseconds
Pattern #1 Target #616232 Run completed: 0 solutions; 10 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #616243 Run completed: 0 solutions; 24 fail nodes; 44 nodes; 0 milliseconds
Pattern #1 Target #616244 Run completed: 0 solutions; 24 fail nodes; 51 nodes; 0 milliseconds
Pattern #1 Target #616245 Run completed: 0 solutions; 32 fail nodes; 47 nodes; 0 milliseconds
Pattern #1 Target #616246 Run completed: 0 solutions; 34 fail nodes; 69 nodes; 0 milliseconds
Pattern #1 Target #616247 Run completed: 0 solutions; 44 fail nodes; 97 nodes; 1 milliseconds
Pattern #1 Target #616248 Run completed: 0 solutions; 28 fail nodes; 66 nodes; 0 milliseconds
Pattern #1 Target #616249 Run completed: 0 solutions; 28 fail nodes; 66 nodes; 0 milliseconds
Pattern #1 Target #616250 Run completed: 0 solutions; 28 fail nodes; 57 nodes; 0 milliseconds
Pattern #1 Target #616251 Run completed: 0 solutions; 30 fail nodes; 71 nodes; 0 milliseconds
Pattern #1 Target #616252 Run completed: 1 solutions; 29 fail nodes; 37 nodes; 0 milliseconds
Pattern #1 Target #616253 Run completed: 0 solutions; 20 fail nodes; 46 nodes; 0 milliseconds
Pattern #1 Target #616254 Run completed: 0 solutions; 43 fail nodes; 80 nodes; 0 milliseconds
Pattern #1 Target #616255 Run completed: 0 solutions; 43 fail nodes; 80 nodes; 0 milliseconds
Pattern #1 Target #616256 Run completed: 0 solutions; 19 fail nodes; 32 nodes; 0 milliseconds
Pattern #1 Target #616257 Run completed: 0 solutions; 13 fail nodes; 27 nodes; 0 milliseconds
Pattern #1 Target #616258 Run completed: 1 solutions; 10 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #616259 Run completed: 0 solutions; 28 fail nodes; 65 nodes; 0 milliseconds
Pattern #1 Target #616260 Run completed: 1 solutions; 1 fail nodes; 10 nodes; 0 milliseconds
Pattern #1 Target #616261 Run completed: 0 solutions; 25 fail nodes; 43 nodes; 0 milliseconds
Pattern #1 Target #616262 Run completed: 0 solutions; 25 fail nodes; 43 nodes; 0 milliseconds
Pattern #1 Target #616263 Run completed: 0 solutions; 34 fail nodes; 63 nodes; 0 milliseconds
Pattern #1 Target #616264 Run completed: 1 solutions; 6 fail nodes; 19 nodes; 0 milliseconds
Pattern #1 Target #616265 Run completed: 1 solutions; 4 fail nodes; 19 nodes; 0 milliseconds
Pattern #1 Target #616267 Run completed: 0 solutions; 43 fail nodes; 80 nodes; 0 milliseconds
Pattern #1 Target #616268 Run completed: 0 solutions; 25 fail nodes; 44 nodes; 0 milliseconds
Pattern #1 Target #616269 Run completed: 0 solutions; 26 fail nodes; 47 nodes; 0 milliseconds
Pattern #1 Target #616271 Run completed: 0 solutions; 19 fail nodes; 41 nodes; 0 milliseconds
Pattern #1 Target #616272 Run completed: 0 solutions; 28 fail nodes; 55 nodes; 0 milliseconds
Pattern #1 Target #616273 Run completed: 1 solutions; 17 fail nodes; 39 nodes; 0 milliseconds
Pattern #1 Target #616274 Run completed: 0 solutions; 64 fail nodes; 99 nodes; 0 milliseconds
Pattern #1 Target #616275 Run completed: 0 solutions; 24 fail nodes; 44 nodes; 0 milliseconds
Pattern #1 Target #616276 Run completed: 0 solutions; 48 fail nodes; 87 nodes; 0 milliseconds
Pattern #1 Target #616277 Run completed: 0 solutions; 43 fail nodes; 80 nodes; 0 milliseconds
Pattern #1 Target #616278 Run completed: 0 solutions; 17 fail nodes; 24 nodes; 0 milliseconds
Pattern #1 Target #616279 Run completed: 0 solutions; 29 fail nodes; 63 nodes; 0 milliseconds
Pattern #1 Target #616361 Run completed: 1 solutions; 1 fail nodes; 11 nodes; 0 milliseconds
Pattern #1 Target #616362 Run completed: 0 solutions; 3 fail nodes; 4 nodes; 0 milliseconds
Pattern #1 Target #616633 Run completed: 1 solutions; 13 fail nodes; 33 nodes; 0 milliseconds
Pattern #1 Target #616635 Run completed: 1 solutions; 22 fail nodes; 45 nodes; 0 milliseconds
Pattern #1 Target #616791 Run completed: 0 solutions; 18 fail nodes; 23 nodes; 0 milliseconds
Pattern #1 Target #616805 Run completed: 1 solutions; 1 fail nodes; 10 nodes; 0 milliseconds
Pattern #1 Target #616811 Run completed: 0 solutions; 10 fail nodes; 18 nodes; 0 milliseconds
Pattern #1 Target #616950 Run completed: 0 solutions; 26 fail nodes; 43 nodes; 0 milliseconds
Pattern #1 Target #616951 Run completed: 1 solutions; 7 fail nodes; 25 nodes; 0 milliseconds
Pattern #1 Target #616961 Run completed: 0 solutions; 27 fail nodes; 52 nodes; 0 milliseconds
Pattern #1 Target #616973 Run completed: 1 solutions; 26 fail nodes; 53 nodes; 0 milliseconds
Pattern #1 Target #617204 Run completed: 1 solutions; 10 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #617217 Run completed: 0 solutions; 64 fail nodes; 124 nodes; 0 milliseconds
Pattern #1 Target #617301 Run completed: 0 solutions; 8 fail nodes; 8 nodes; 0 milliseconds
Pattern #1 Target #617313 Run completed: 0 solutions; 17 fail nodes; 33 nodes; 0 milliseconds
Pattern #1 Target #617315 Run completed: 0 solutions; 21 fail nodes; 34 nodes; 0 milliseconds
Pattern #1 Target #617316 Run completed: 0 solutions; 9 fail nodes; 16 nodes; 0 milliseconds
Pattern #1 Target #617327 Run completed: 0 solutions; 22 fail nodes; 41 nodes; 0 milliseconds
Pattern #1 Target #617331 Run completed: 1 solutions; 2 fail nodes; 14 nodes; 0 milliseconds
Pattern #1 Target #617333 Run completed: 1 solutions; 1 fail nodes; 10 nodes; 0 milliseconds
Pattern #1 Target #617338 Run completed: 1 solutions; 2 fail nodes; 14 nodes; 0 milliseconds
Pattern #1 Target #617340 Run completed: 1 solutions; 5 fail nodes; 18 nodes; 0 milliseconds
Pattern #1 Target #617351 Run completed: 0 solutions; 16 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #617352 Run completed: 0 solutions; 28 fail nodes; 56 nodes; 0 milliseconds
Pattern #1 Target #617353 Run completed: 1 solutions; 21 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #617354 Run completed: 0 solutions; 13 fail nodes; 16 nodes; 0 milliseconds
Pattern #1 Target #617355 Run completed: 0 solutions; 15 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #617358 Run completed: 0 solutions; 21 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #617361 Run completed: 0 solutions; 16 fail nodes; 31 nodes; 0 milliseconds
Pattern #1 Target #617362 Run completed: 0 solutions; 15 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #617363 Run completed: 0 solutions; 14 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #617367 Run completed: 0 solutions; 15 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #617368 Run completed: 0 solutions; 11 fail nodes; 16 nodes; 0 milliseconds
Pattern #1 Target #617370 Run completed: 0 solutions; 20 fail nodes; 46 nodes; 0 milliseconds
Pattern #1 Target #617375 Run completed: 0 solutions; 23 fail nodes; 41 nodes; 0 milliseconds
Pattern #1 Target #617376 Run completed: 0 solutions; 22 fail nodes; 41 nodes; 0 milliseconds
Pattern #1 Target #617378 Run completed: 0 solutions; 14 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #617387 Run completed: 0 solutions; 17 fail nodes; 23 nodes; 0 milliseconds
Pattern #1 Target #617391 Run completed: 0 solutions; 49 fail nodes; 88 nodes; 0 milliseconds
Pattern #1 Target #617393 Run completed: 0 solutions; 41 fail nodes; 83 nodes; 0 milliseconds
Pattern #1 Target #617394 Run completed: 0 solutions; 53 fail nodes; 90 nodes; 0 milliseconds
Pattern #1 Target #617395 Run completed: 0 solutions; 17 fail nodes; 19 nodes; 0 milliseconds
Pattern #1 Target #617398 Run completed: 0 solutions; 10 fail nodes; 16 nodes; 0 milliseconds
Pattern #1 Target #617399 Run completed: 0 solutions; 7 fail nodes; 6 nodes; 0 milliseconds
Pattern #1 Target #617400 Run completed: 1 solutions; 28 fail nodes; 52 nodes; 0 milliseconds
Pattern #1 Target #617402 Run completed: 0 solutions; 14 fail nodes; 23 nodes; 0 milliseconds
Pattern #1 Target #617403 Run completed: 0 solutions; 40 fail nodes; 50 nodes; 0 milliseconds
Pattern #1 Target #617404 Run completed: 0 solutions; 29 fail nodes; 44 nodes; 0 milliseconds
Pattern #1 Target #617405 Run completed: 1 solutions; 10 fail nodes; 32 nodes; 0 milliseconds
Pattern #1 Target #617406 Run completed: 0 solutions; 16 fail nodes; 35 nodes; 0 milliseconds
Pattern #1 Target #617407 Run completed: 0 solutions; 24 fail nodes; 37 nodes; 0 milliseconds
Pattern #1 Target #617408 Run completed: 0 solutions; 17 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #617409 Run completed: 0 solutions; 13 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #617417 Run completed: 0 solutions; 22 fail nodes; 40 nodes; 0 milliseconds
Pattern #1 Target #617422 Run completed: 0 solutions; 25 fail nodes; 33 nodes; 0 milliseconds
Pattern #1 Target #617423 Run completed: 0 solutions; 25 fail nodes; 33 nodes; 0 milliseconds
Pattern #1 Target #617425 Run completed: 1 solutions; 3 fail nodes; 14 nodes; 0 milliseconds
Pattern #1 Target #617540 Run completed: 0 solutions; 53 fail nodes; 122 nodes; 0 milliseconds
Pattern #1 Target #617541 Run completed: 0 solutions; 54 fail nodes; 122 nodes; 0 milliseconds
Pattern #1 Target #617596 Run completed: 0 solutions; 18 fail nodes; 23 nodes; 0 milliseconds
Pattern #1 Target #617597 Run completed: 0 solutions; 26 fail nodes; 47 nodes; 0 milliseconds
Pattern #1 Target #617598 Run completed: 0 solutions; 13 fail nodes; 12 nodes; 0 milliseconds
Pattern #1 Target #617599 Run completed: 0 solutions; 9 fail nodes; 8 nodes; 0 milliseconds
Pattern #1 Target #617600 Run completed: 0 solutions; 58 fail nodes; 136 nodes; 0 milliseconds
Pattern #1 Target #617601 Run completed: 0 solutions; 46 fail nodes; 85 nodes; 0 milliseconds
Pattern #1 Target #617602 Run completed: 0 solutions; 39 fail nodes; 73 nodes; 0 milliseconds
Pattern #1 Target #617603 Run completed: 0 solutions; 36 fail nodes; 56 nodes; 0 milliseconds
Pattern #1 Target #617605 Run completed: 0 solutions; 12 fail nodes; 23 nodes; 0 milliseconds
Pattern #1 Target #617606 Run completed: 0 solutions; 30 fail nodes; 68 nodes; 0 milliseconds
Pattern #1 Target #617607 Run completed: 0 solutions; 7 fail nodes; 6 nodes; 0 milliseconds
Pattern #1 Target #617608 Run completed: 0 solutions; 14 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #617609 Run completed: 0 solutions; 11 fail nodes; 23 nodes; 0 milliseconds
Pattern #1 Target #617610 Run completed: 0 solutions; 15 fail nodes; 28 nodes; 0 milliseconds
Pattern #1 Target #617611 Run completed: 0 solutions; 31 fail nodes; 59 nodes; 0 milliseconds
Pattern #1 Target #617612 Run completed: 0 solutions; 18 fail nodes; 24 nodes; 0 milliseconds
Pattern #1 Target #617613 Run completed: 1 solutions; 9 fail nodes; 25 nodes; 0 milliseconds
Pattern #1 Target #617614 Run completed: 1 solutions; 0 fail nodes; 9 nodes; 0 milliseconds
Pattern #1 Target #617618 Run completed: 1 solutions; 9 fail nodes; 25 nodes; 0 milliseconds
Pattern #1 Target #617619 Run completed: 1 solutions; 9 fail nodes; 25 nodes; 0 milliseconds
Pattern #1 Target #617620 Run completed: 1 solutions; 9 fail nodes; 25 nodes; 0 milliseconds
Pattern #1 Target #617621 Run completed: 1 solutions; 10 fail nodes; 32 nodes; 0 milliseconds
Pattern #1 Target #617622 Run completed: 1 solutions; 10 fail nodes; 32 nodes; 0 milliseconds
Pattern #1 Target #617623 Run completed: 1 solutions; 10 fail nodes; 32 nodes; 0 milliseconds
Pattern #1 Target #617624 Run completed: 1 solutions; 10 fail nodes; 32 nodes; 0 milliseconds
Pattern #1 Target #617625 Run completed: 0 solutions; 34 fail nodes; 58 nodes; 0 milliseconds
Pattern #1 Target #617626 Run completed: 0 solutions; 27 fail nodes; 52 nodes; 0 milliseconds
Pattern #1 Target #617627 Run completed: 0 solutions; 3 fail nodes; 3 nodes; 0 milliseconds
Pattern #1 Target #617628 Run completed: 0 solutions; 16 fail nodes; 22 nodes; 0 milliseconds
Pattern #1 Target #617629 Run completed: 0 solutions; 14 fail nodes; 13 nodes; 0 milliseconds
Pattern #1 Target #617632 Run completed: 0 solutions; 22 fail nodes; 56 nodes; 0 milliseconds
Pattern #1 Target #617633 Run completed: 0 solutions; 13 fail nodes; 26 nodes; 0 milliseconds
Pattern #1 Target #617634 Run completed: 0 solutions; 48 fail nodes; 98 nodes; 0 milliseconds
Pattern #1 Target #617635 Run completed: 0 solutions; 29 fail nodes; 62 nodes; 0 milliseconds
Pattern #1 Target #617636 Run completed: 0 solutions; 20 fail nodes; 33 nodes; 0 milliseconds
Pattern #1 Target #617637 Run completed: 0 solutions; 20 fail nodes; 33 nodes; 0 milliseconds
Pattern #1 Target #617638 Run completed: 0 solutions; 22 fail nodes; 56 nodes; 0 milliseconds
Pattern #1 Target #617639 Run completed: 0 solutions; 31 fail nodes; 45 nodes; 0 milliseconds
Pattern #1 Target #617640 Run completed: 1 solutions; 2 fail nodes; 14 nodes; 0 milliseconds
Pattern #1 Target #617641 Run completed: 0 solutions; 38 fail nodes; 84 nodes; 0 milliseconds
Pattern #1 Target #617642 Run completed: 0 solutions; 14 fail nodes; 16 nodes; 0 milliseconds
Pattern #1 Target #617643 Run completed: 1 solutions; 43 fail nodes; 90 nodes; 0 milliseconds
Pattern #1 Target #617644 Run completed: 1 solutions; 13 fail nodes; 28 nodes; 0 milliseconds
Pattern #1 Target #617645 Run completed: 0 solutions; 21 fail nodes; 27 nodes; 0 milliseconds
Pattern #1 Target #617646 Run completed: 0 solutions; 24 fail nodes; 47 nodes; 0 milliseconds
Pattern #1 Target #617647 Run completed: 0 solutions; 14 fail nodes; 34 nodes; 0 milliseconds
Pattern #1 Target #617669 Run completed: 0 solutions; 62 fail nodes; 117 nodes; 0 milliseconds
Pattern #1 Target #617683 Run completed: 0 solutions; 8 fail nodes; 9 nodes; 0 milliseconds
Pattern #1 Target #617684 Run completed: 0 solutions; 20 fail nodes; 15 nodes; 0 milliseconds
Pattern #1 Target #617727 Run completed: 0 solutions; 27 fail nodes; 59 nodes; 0 milliseconds
Pattern #1 Target #617728 Run completed: 0 solutions; 35 fail nodes; 91 nodes; 0 milliseconds
Pattern #1 Target #617746 Run completed: 0 solutions; 24 fail nodes; 42 nodes; 0 milliseconds
fail 5: P#1 T#617769
Pattern #1 Target #617769 Run completed: 0 solutions; 0 fail nodes; 0 nodes; 0 milliseconds
Pattern #1 Target #617791 Run completed: 0 solutions; 20 fail nodes; 56 nodes; 0 milliseconds
Pattern #1 Target #617806 Run completed: 0 solutions; 28 fail nodes; 66 nodes; 0 milliseconds
Pattern #1 Target #617844 Run completed: 0 solutions; 22 fail nodes; 39 nodes; 0 milliseconds
Pattern #1 Target #617845 Run completed: 0 solutions; 8 fail nodes; 13 nodes; 0 milliseconds
Pattern #1 Target #617846 Run completed: 0 solutions; 34 fail nodes; 55 nodes; 0 milliseconds
Pattern #1 Target #617849 Run completed: 1 solutions; 3 fail nodes; 11 nodes; 0 milliseconds
Pattern #1 Target #617850 Run completed: 0 solutions; 17 fail nodes; 35 nodes; 0 milliseconds
Pattern #1 Target #617851 Run completed: 0 solutions; 8 fail nodes; 13 nodes; 0 milliseconds
Pattern #1 Target #617852 Run completed: 0 solutions; 16 fail nodes; 36 nodes; 0 milliseconds
Pattern #1 Target #617853 Run completed: 0 solutions; 29 fail nodes; 45 nodes; 0 milliseconds
Pattern #1 Target #617989 Run completed: 0 solutions; 26 fail nodes; 47 nodes; 0 milliseconds
Pattern #1 Target #617998 Run completed: 0 solutions; 29 fail nodes; 46 nodes; 0 milliseconds
Pattern #1 Target #617999 Run completed: 1 solutions; 5 fail nodes; 18 nodes; 0 milliseconds
Pattern #1 Target #618048 Run completed: 1 solutions; 0 fail nodes; 9 nodes; 0 milliseconds
Pattern #1 Target #618049 Run completed: 1 solutions; 2 fail nodes; 12 nodes; 0 milliseconds
Pattern #1 Target #618057 Run completed: 0 solutions; 131 fail nodes; 259 nodes; 1 milliseconds
Pattern #1 Target #618101 Run completed: 0 solutions; 40 fail nodes; 95 nodes; 0 milliseconds
Pattern #1 Target #618121 Run completed: 1 solutions; 7 fail nodes; 25 nodes; 0 milliseconds
Pattern #1 Target #618153 Run completed: 1 solutions; 12 fail nodes; 31 nodes; 0 milliseconds
Pattern #1 Target #618154 Run completed: 0 solutions; 84 fail nodes; 156 nodes; 0 milliseconds
Pattern #1 Target #618155 Run completed: 1 solutions; 0 fail nodes; 9 nodes; 0 milliseconds
Pattern #1 Target #618223 Run completed: 0 solutions; 48 fail nodes; 77 nodes; 0 milliseconds
Pattern #1 Target #618260 Run completed: 0 solutions; 6 fail nodes; 11 nodes; 0 milliseconds
Pattern #1 Target #618382 Run completed: 0 solutions; 12 fail nodes; 23 nodes; 0 milliseconds
Pattern #1 Target #618468 Run completed: 0 solutions; 19 fail nodes; 41 nodes; 0 milliseconds
Pattern #1 Target #618486 Run completed: 0 solutions; 68 fail nodes; 109 nodes; 0 milliseconds
Pattern #1 Target #618571 Run completed: 0 solutions; 73 fail nodes; 167 nodes; 0 milliseconds
Pattern #1 Target #618628 Run completed: 1 solutions; 0 fail nodes; 9 nodes; 0 milliseconds
Pattern #1 Target #618647 Run completed: 1 solutions; 1 fail nodes; 10 nodes; 0 milliseconds
Pattern #1 Target #618827 Run completed: 0 solutions; 50 fail nodes; 53 nodes; 0 milliseconds
Pattern #1 Target #618857 Run completed: 0 solutions; 64 fail nodes; 120 nodes; 0 milliseconds
Pattern #1 Target #618923 Run completed: 0 solutions; 7 fail nodes; 5 nodes; 0 milliseconds
Pattern #1 Target #618938 Run completed: 0 solutions; 66 fail nodes; 104 nodes; 0 milliseconds
Pattern #1 Target #618939 Run completed: 1 solutions; 36 fail nodes; 78 nodes; 0 milliseconds
Pattern #1 Target #619004 Run completed: 0 solutions; 53 fail nodes; 102 nodes; 0 milliseconds
Pattern #1 Target #619005 Run completed: 0 solutions; 54 fail nodes; 107 nodes; 0 milliseconds
Pattern #1 Target #619006 Run completed: 0 solutions; 70 fail nodes; 124 nodes; 0 milliseconds
Pattern #1 Target #619007 Run completed: 0 solutions; 57 fail nodes; 104 nodes; 0 milliseconds
Pattern #1 Target #619008 Run completed: 0 solutions; 40 fail nodes; 51 nodes; 0 milliseconds
Pattern #1 Target #619009 Run completed: 0 solutions; 41 fail nodes; 76 nodes; 0 milliseconds
Pattern #1 Target #619010 Run completed: 0 solutions; 25 fail nodes; 48 nodes; 0 milliseconds
Pattern #1 Target #619011 Run completed: 0 solutions; 23 fail nodes; 31 nodes; 0 milliseconds
Pattern #1 Target #619012 Run completed: 0 solutions; 42 fail nodes; 71 nodes; 1 milliseconds
Pattern #1 Target #619013 Run completed: 0 solutions; 33 fail nodes; 64 nodes; 0 milliseconds
Pattern #1 Target #619014 Run completed: 0 solutions; 36 fail nodes; 68 nodes; 0 milliseconds
Pattern #1 Target #619015 Run completed: 1 solutions; 29 fail nodes; 60 nodes; 0 milliseconds
Pattern #1 Target #619016 Run completed: 0 solutions; 33 fail nodes; 64 nodes; 0 milliseconds
Pattern #1 Target #619017 Run completed: 1 solutions; 18 fail nodes; 37 nodes; 0 milliseconds
Pattern #1 Target #619020 Run completed: 1 solutions; 29 fail nodes; 60 nodes; 0 milliseconds
Pattern #1 Target #619027 Run completed: 0 solutions; 66 fail nodes; 104 nodes; 0 milliseconds
Pattern #1 Target #619072 Run completed: 0 solutions; 14 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #619073 Run completed: 0 solutions; 13 fail nodes; 21 nodes; 0 milliseconds
Pattern #1 Target #619100 Run completed: 1 solutions; 2 fail nodes; 12 nodes; 0 milliseconds
